artifactID,targetVersion,dependentCount,releaseDate,releaseTimestamp
"""org.springframework.boot:spring-boot-starter-web""","""1.0.0.RELEASE""",5,"""2014-04-01T12:59:45Z""",1396357185000
"""org.springframework.boot:spring-boot-starter-web""","""1.0.1.RELEASE""",5,"""2014-04-07T06:17:29Z""",1396851449000
"""org.springframework.boot:spring-boot-starter-web""","""1.0.2.RELEASE""",19,"""2014-04-24T10:32:52Z""",1398335572000
"""org.springframework.boot:spring-boot-starter-web""","""1.1.0.RELEASE""",12,"""2014-06-10T21:07:04Z""",1402434424000
"""org.springframework.boot:spring-boot-starter-web""","""1.1.1.RELEASE""",21,"""2014-06-11T19:06:01Z""",1402513561000
"""org.springframework.boot:spring-boot-starter-web""","""1.1.2.RELEASE""",11,"""2014-06-24T22:05:07Z""",1403647507000
"""org.springframework.boot:spring-boot-starter-web""","""1.1.3.RELEASE""",17,"""2014-06-27T05:44:39Z""",1403847879000
"""org.springframework.boot:spring-boot-starter-web""","""1.1.4.RELEASE""",34,"""2014-07-08T09:53:13Z""",1404813193000
"""org.springframework.boot:spring-boot-starter-web""","""1.1.5.RELEASE""",23,"""2014-08-07T20:06:44Z""",1407442004000
"""org.springframework.boot:spring-boot-starter-web""","""1.1.6.RELEASE""",69,"""2014-09-04T19:50:07Z""",1409860207000
"""org.springframework.boot:spring-boot-starter-web""","""1.1.7.RELEASE""",22,"""2014-09-26T04:33:22Z""",1411706002000
"""org.springframework.boot:spring-boot-starter-web""","""1.1.8.RELEASE""",23,"""2014-10-10T22:44:13Z""",1412981053000
"""org.springframework.boot:spring-boot-starter-web""","""1.1.9.RELEASE""",90,"""2014-11-12T01:59:37Z""",1415757577000
"""org.springframework.boot:spring-boot-starter-web""","""1.2.0.RELEASE""",143,"""2014-12-11T01:38:43Z""",1418261923000
"""org.springframework.boot:spring-boot-starter-web""","""1.1.10.RELEASE""",11,"""2014-12-11T03:38:52Z""",1418269132000
"""org.springframework.boot:spring-boot-starter-web""","""1.2.1.RELEASE""",213,"""2015-01-08T08:08:18Z""",1420704498000
"""org.springframework.boot:spring-boot-starter-web""","""1.1.11.RELEASE""",11,"""2015-02-26T22:11:49Z""",1424988709000
"""org.springframework.boot:spring-boot-starter-web""","""1.2.2.RELEASE""",193,"""2015-02-27T00:05:19Z""",1424995519000
"""org.springframework.boot:spring-boot-starter-web""","""1.2.3.RELEASE""",352,"""2015-03-31T06:55:37Z""",1427784937000
"""org.springframework.boot:spring-boot-starter-web""","""1.1.12.RELEASE""",18,"""2015-03-31T07:19:18Z""",1427786358000
"""org.springframework.boot:spring-boot-starter-web""","""1.2.4.RELEASE""",174,"""2015-06-04T08:15:27Z""",1433405727000
"""org.springframework.boot:spring-boot-starter-web""","""1.2.5.RELEASE""",414,"""2015-07-02T07:04:54Z""",1435820694000
"""org.springframework.boot:spring-boot-starter-web""","""1.2.6.RELEASE""",162,"""2015-09-16T19:55:30Z""",1442433330000
"""org.springframework.boot:spring-boot-starter-web""","""1.2.7.RELEASE""",175,"""2015-10-16T13:09:07Z""",1445000947000
"""org.springframework.boot:spring-boot-starter-web""","""1.3.0.RELEASE""",293,"""2015-11-16T11:39:17Z""",1447673957000
"""org.springframework.boot:spring-boot-starter-web""","""1.2.8.RELEASE""",201,"""2015-12-17T13:14:51Z""",1450358091000
"""org.springframework.boot:spring-boot-starter-web""","""1.3.1.RELEASE""",210,"""2015-12-18T14:10:17Z""",1450447817000
"""org.springframework.boot:spring-boot-starter-web""","""1.3.2.RELEASE""",169,"""2016-01-22T03:03:31Z""",1453431811000
"""org.springframework.boot:spring-boot-starter-web""","""1.3.3.RELEASE""",636,"""2016-02-26T09:50:49Z""",1456480249000
"""org.springframework.boot:spring-boot-starter-web""","""1.3.4.RELEASE""",23,"""2016-05-06T11:55:48Z""",1462535748000
"""org.springframework.boot:spring-boot-starter-web""","""1.3.5.RELEASE""",639,"""2016-05-10T06:36:22Z""",1462862182000
"""org.springframework.boot:spring-boot-starter-web""","""1.3.6.RELEASE""",364,"""2016-07-04T15:08:14Z""",1467644894000
"""org.springframework.boot:spring-boot-starter-web""","""1.3.7.RELEASE""",198,"""2016-07-28T09:40:47Z""",1469698847000
"""org.springframework.boot:spring-boot-starter-web""","""1.4.0.RELEASE""",592,"""2016-07-28T21:27:18Z""",1469741238000
"""org.springframework.boot:spring-boot-starter-web""","""1.3.8.RELEASE""",79,"""2016-09-20T20:49:59Z""",1474404599000
"""org.springframework.boot:spring-boot-starter-web""","""1.4.1.RELEASE""",777,"""2016-09-21T08:33:25Z""",1474446805000
"""org.springframework.boot:spring-boot-starter-web""","""1.4.2.RELEASE""",733,"""2016-11-08T17:29:21Z""",1478626161000
"""org.springframework.boot:spring-boot-starter-web""","""1.4.3.RELEASE""",321,"""2016-12-23T02:29:24Z""",1482460164000
"""org.springframework.boot:spring-boot-starter-web""","""1.4.4.RELEASE""",70,"""2017-01-26T16:08:33Z""",1485446913000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.0.RELEASE""",19,"""2017-01-30T12:10:58Z""",1485778258000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.1.RELEASE""",358,"""2017-01-30T23:06:39Z""",1485817599000
"""org.springframework.boot:spring-boot-starter-web""","""1.4.5.RELEASE""",131,"""2017-03-03T15:19:00Z""",1488554340000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.2.RELEASE""",912,"""2017-03-03T16:43:39Z""",1488559419000
"""org.springframework.boot:spring-boot-starter-web""","""1.4.6.RELEASE""",71,"""2017-04-20T13:50:00Z""",1492696200000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.3.RELEASE""",2853,"""2017-04-21T09:25:17Z""",1492766717000
"""org.springframework.boot:spring-boot-starter-web""","""1.4.7.RELEASE""",173,"""2017-06-08T10:47:35Z""",1496918855000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.4.RELEASE""",1009,"""2017-06-08T14:35:50Z""",1496932550000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.5.RELEASE""",33,"""2017-07-26T09:29:04Z""",1501061344000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.6.RELEASE""",977,"""2017-07-27T08:44:31Z""",1501145071000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.7.RELEASE""",843,"""2017-09-12T12:20:56Z""",1505218856000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.8.RELEASE""",1609,"""2017-10-17T11:54:11Z""",1508241251000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.9.RELEASE""",1576,"""2017-11-28T11:58:28Z""",1511870308000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.10.RELEASE""",613,"""2018-01-31T01:11:00Z""",1517361060000
"""org.springframework.boot:spring-boot-starter-web""","""2.0.0.RELEASE""",961,"""2018-03-01T06:04:43Z""",1519884283000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.11.RELEASE""",78,"""2018-04-05T09:31:17Z""",1522920677000
"""org.springframework.boot:spring-boot-starter-web""","""2.0.1.RELEASE""",871,"""2018-04-05T13:52:22Z""",1522936342000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.12.RELEASE""",2051,"""2018-04-10T01:08:05Z""",1523322485000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.13.RELEASE""",713,"""2018-05-09T10:16:23Z""",1525860983000
"""org.springframework.boot:spring-boot-starter-web""","""2.0.2.RELEASE""",1723,"""2018-05-09T15:07:31Z""",1525878451000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.14.RELEASE""",1547,"""2018-06-14T15:25:40Z""",1528989940000
"""org.springframework.boot:spring-boot-starter-web""","""2.0.3.RELEASE""",1435,"""2018-06-14T19:24:18Z""",1529004258000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.15.RELEASE""",154,"""2018-07-30T14:10:36Z""",1532959836000
"""org.springframework.boot:spring-boot-starter-web""","""2.0.4.RELEASE""",1383,"""2018-07-30T16:11:22Z""",1532967082000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.16.RELEASE""",1391,"""2018-09-11T15:41:04Z""",1536680464000
"""org.springframework.boot:spring-boot-starter-web""","""2.0.5.RELEASE""",1065,"""2018-09-12T10:59:34Z""",1536749974000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.17.RELEASE""",159,"""2018-10-16T09:26:05Z""",1539681965000
"""org.springframework.boot:spring-boot-starter-web""","""2.0.6.RELEASE""",1156,"""2018-10-16T16:34:13Z""",1539707653000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.0.RELEASE""",1099,"""2018-10-30T11:41:14Z""",1540899674000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.18.RELEASE""",4043,"""2018-11-29T10:25:00Z""",1543487100000
"""org.springframework.boot:spring-boot-starter-web""","""2.0.7.RELEASE""",341,"""2018-11-30T05:15:00Z""",1543554900000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.1.RELEASE""",2564,"""2018-11-30T10:08:04Z""",1543572484000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.19.RELEASE""",136,"""2019-01-11T16:33:48Z""",1547224428000
"""org.springframework.boot:spring-boot-starter-web""","""2.0.8.RELEASE""",255,"""2019-01-11T21:09:41Z""",1547240981000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.2.RELEASE""",4555,"""2019-01-12T04:01:56Z""",1547265716000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.3.RELEASE""",2280,"""2019-02-15T13:14:27Z""",1550236467000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.20.RELEASE""",247,"""2019-04-03T12:09:11Z""",1554293351000
"""org.springframework.boot:spring-boot-starter-web""","""2.0.9.RELEASE""",456,"""2019-04-03T17:35:57Z""",1554312957000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.4.RELEASE""",1436,"""2019-04-04T04:39:37Z""",1554352777000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.21.RELEASE""",683,"""2019-05-14T09:15:42Z""",1557825342000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.5.RELEASE""",1065,"""2019-05-15T10:43:27Z""",1557917007000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.6.RELEASE""",1920,"""2019-06-19T04:02:53Z""",1560916973000
"""org.springframework.boot:spring-boot-starter-web""","""1.5.22.RELEASE""",722,"""2019-08-06T07:58:39Z""",1565078319000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.7.RELEASE""",878,"""2019-08-06T09:48:27Z""",1565084907000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.8.RELEASE""",714,"""2019-09-05T21:51:16Z""",1567720276000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.9.RELEASE""",711,"""2019-10-02T16:22:47Z""",1570033367000
"""org.springframework.boot:spring-boot-starter-web""","""2.2.0.RELEASE""",4327,"""2019-10-16T19:38:36Z""",1571254716000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.10.RELEASE""",1057,"""2019-11-06T12:41:32Z""",1573044092000
"""org.springframework.boot:spring-boot-starter-web""","""2.2.1.RELEASE""",995,"""2019-11-06T23:59:39Z""",1573084779000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.11.RELEASE""",174,"""2019-12-06T01:19:58Z""",1575595198000
"""org.springframework.boot:spring-boot-starter-web""","""2.2.2.RELEASE""",1748,"""2019-12-06T10:17:54Z""",1575627474000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.12.RELEASE""",69,"""2020-01-16T13:17:11Z""",1579180631000
"""org.springframework.boot:spring-boot-starter-web""","""2.2.3.RELEASE""",72,"""2020-01-16T16:25:43Z""",1579191943000
"""org.springframework.boot:spring-boot-starter-web""","""2.2.4.RELEASE""",1849,"""2020-01-20T20:07:37Z""",1579550857000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.13.RELEASE""",846,"""2020-02-27T11:17:33Z""",1582802253000
"""org.springframework.boot:spring-boot-starter-web""","""2.2.5.RELEASE""",2441,"""2020-02-27T14:11:23Z""",1582812683000
"""org.springframework.boot:spring-boot-starter-web""","""2.2.6.RELEASE""",2829,"""2020-03-26T12:44:51Z""",1585226691000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.14.RELEASE""",103,"""2020-05-07T15:14:47Z""",1588864487000
"""org.springframework.boot:spring-boot-starter-web""","""2.2.7.RELEASE""",1366,"""2020-05-07T16:19:19Z""",1588868359000
"""org.springframework.boot:spring-boot-starter-web""","""2.3.0.RELEASE""",1840,"""2020-05-15T05:53:09Z""",1589521989000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.15.RELEASE""",20,"""2020-06-11T10:28:02Z""",1591871282000
"""org.springframework.boot:spring-boot-starter-web""","""2.2.8.RELEASE""",3479,"""2020-06-11T13:51:52Z""",1591883512000
"""org.springframework.boot:spring-boot-starter-web""","""2.3.1.RELEASE""",2012,"""2020-06-12T02:06:20Z""",1591927580000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.16.RELEASE""",66,"""2020-07-24T04:35:11Z""",1595565311000
"""org.springframework.boot:spring-boot-starter-web""","""2.2.9.RELEASE""",240,"""2020-07-24T09:48:06Z""",1595584086000
"""org.springframework.boot:spring-boot-starter-web""","""2.3.2.RELEASE""",1631,"""2020-07-24T20:02:38Z""",1595620958000
"""org.springframework.boot:spring-boot-starter-web""","""2.3.3.RELEASE""",1433,"""2020-08-13T17:07:48Z""",1597338468000
"""org.springframework.boot:spring-boot-starter-web""","""2.1.17.RELEASE""",188,"""2020-09-17T08:25:51Z""",1600331151000
"""org.springframework.boot:spring-boot-starter-web""","""2.2.10.RELEASE""",86,"""2020-09-17T11:52:57Z""",1600343577000
