releaseID,targetVersion,dependentCount,releaseDate,releaseTimestamp
"""org.scala-lang:scala-library""","""2.10.0-M1""",22,"""2012-01-19T18:48:11Z""",1326998891000
"""org.scala-lang:scala-library""","""2.10.0-M1-virtualized.rdev-4217-2012-01-24-g9118644""",3,"""2012-01-24T16:32:06Z""",1327422726000
"""org.scala-lang:scala-library""","""2.10.0-M1-virtualized""",3,"""2012-01-24T16:37:02Z""",1327423022000
"""org.scala-lang:scala-library""","""2.10.0-M2""",50,"""2012-02-20T21:19:23Z""",1329772763000
"""org.scala-lang:scala-library""","""2.9.1-1-RC1""",5,"""2012-02-27T23:38:49Z""",1330385929000
"""org.scala-lang:scala-library""","""2.9.1-1""",1633,"""2012-03-04T15:08:28Z""",1330873708000
"""org.scala-lang:scala-library""","""2.9.2-RC1""",6,"""2012-03-16T16:53:18Z""",1331916798000
"""org.scala-lang:scala-library""","""2.9.2-RC2""",6,"""2012-03-27T01:48:25Z""",1332812905000
"""org.scala-lang:scala-library""","""2.9.2-RC3""",5,"""2012-04-04T21:20:25Z""",1333574425000
"""org.scala-lang:scala-library""","""2.9.2""",6590,"""2012-04-13T12:29:19Z""",1334320159000
"""org.scala-lang:scala-library""","""2.10.0-M3""",14,"""2012-04-29T14:47:54Z""",1335710874000
"""org.scala-lang:scala-library""","""2.10.0-M4""",26,"""2012-06-12T19:04:30Z""",1339527870000
"""org.scala-lang:scala-library""","""2.10.0-M5""",31,"""2012-07-12T11:26:03Z""",1342092363000
"""org.scala-lang:scala-library""","""2.10.0-M6""",75,"""2012-07-26T17:24:24Z""",1343323464000
"""org.scala-lang:scala-library""","""2.10.0-M7""",99,"""2012-08-21T02:57:16Z""",1345517836000
"""org.scala-lang:scala-library""","""2.10.0-RC1""",111,"""2012-10-12T10:57:51Z""",1350039471000
"""org.scala-lang:scala-library""","""2.10.0-RC2""",124,"""2012-11-05T14:17:05Z""",1352125025000
"""org.scala-lang:scala-library""","""2.10.0-RC3""",129,"""2012-11-21T19:33:23Z""",1353526403000
"""org.scala-lang:scala-library""","""2.10.0-RC4""",8,"""2012-12-05T18:43:31Z""",1354733011000
"""org.scala-lang:scala-library""","""2.10.0-RC5""",201,"""2012-12-05T23:32:01Z""",1354750321000
"""org.scala-lang:scala-library""","""2.9.3-RC1""",34,"""2012-12-14T16:31:24Z""",1355502684000
"""org.scala-lang:scala-library""","""2.10.0""",4934,"""2012-12-20T07:29:14Z""",1355988554000
"""org.scala-lang:scala-library""","""2.11.0-M1""",6,"""2013-01-07T22:42:57Z""",1357598577000
"""org.scala-lang:scala-library""","""2.9.3-RC2""",5,"""2013-02-01T01:26:25Z""",1359681985000
"""org.scala-lang:scala-library""","""2.10.1-RC1""",14,"""2013-02-11T23:56:15Z""",1360626975000
"""org.scala-lang:scala-library""","""2.10.1-RC2""",13,"""2013-02-27T17:58:51Z""",1361987931000
"""org.scala-lang:scala-library""","""2.9.3""",2482,"""2013-02-28T17:25:31Z""",1362072331000
"""org.scala-lang:scala-library""","""2.10.1-RC3""",4,"""2013-03-04T19:23:29Z""",1362425009000
"""org.scala-lang:scala-library""","""2.10.1""",6968,"""2013-03-12T23:04:08Z""",1363129448000
"""org.scala-lang:scala-library""","""2.11.0-M2""",4,"""2013-03-14T17:59:31Z""",1363283971000
"""org.scala-lang:scala-library""","""2.11.0-M3""",171,"""2013-05-20T13:52:11Z""",1369057931000
"""org.scala-lang:scala-library""","""2.10.2-RC1""",5,"""2013-05-21T21:09:28Z""",1369170568000
"""org.scala-lang:scala-library""","""2.10.2-RC2""",6,"""2013-05-30T20:37:05Z""",1369946225000
"""org.scala-lang:scala-library""","""2.10.2""",2365,"""2013-06-06T18:05:41Z""",1370541941000
"""org.scala-lang:scala-library""","""2.11.0-M4""",21,"""2013-07-11T08:23:41Z""",1373531021000
"""org.scala-lang:scala-library""","""2.10.3-RC1""",4,"""2013-08-17T00:19:01Z""",1376698741000
"""org.scala-lang:scala-library""","""2.11.0-M5""",20,"""2013-09-07T01:54:27Z""",1378518867000
"""org.scala-lang:scala-library""","""2.10.3-RC2""",4,"""2013-09-13T13:48:36Z""",1379080116000
"""org.scala-lang:scala-library""","""2.10.3-RC3""",4,"""2013-09-23T14:20:01Z""",1379946001000
"""org.scala-lang:scala-library""","""2.10.3""",4974,"""2013-09-27T09:44:51Z""",1380275091000
"""org.scala-lang:scala-library""","""2.11.0-M6""",17,"""2013-10-15T21:31:51Z""",1381872711000
"""org.scala-lang:scala-library""","""2.11.0-M7""",141,"""2013-11-18T20:02:23Z""",1384804943000
"""org.scala-lang:scala-library""","""2.10.4-RC1""",14,"""2013-12-12T20:37:39Z""",1386880659000
"""org.scala-lang:scala-library""","""2.11.0-M8""",67,"""2014-01-19T22:58:16Z""",1390172296000
"""org.scala-lang:scala-library""","""2.10.4-RC2""",4,"""2014-01-21T17:22:38Z""",1390324958000
"""org.scala-lang:scala-library""","""2.10.4-RC3""",4,"""2014-02-11T08:48:36Z""",1392108516000
"""org.scala-lang:scala-library""","""2.11.0-RC1""",115,"""2014-02-28T06:00:24Z""",1393567224000
"""org.scala-lang:scala-library""","""2.10.4""",17949,"""2014-03-18T21:46:27Z""",1395179187000
"""org.scala-lang:scala-library""","""2.11.0-RC3""",100,"""2014-03-19T02:05:50Z""",1395194750000
"""org.scala-lang:scala-library""","""2.11.0-RC4""",107,"""2014-04-04T21:12:17Z""",1396645937000
"""org.scala-lang:scala-library""","""2.11.0""",1614,"""2014-04-16T09:13:29Z""",1397639609000
"""org.scala-lang:scala-library""","""2.11.1""",2768,"""2014-05-20T08:02:18Z""",1400572938000
"""org.scala-lang:scala-library""","""2.11.2""",3702,"""2014-07-23T06:38:50Z""",1406097530000
"""org.scala-lang:scala-library""","""2.11.3""",1812,"""2014-10-10T17:33:28Z""",1412962408000
"""org.scala-lang:scala-library""","""2.11.4""",5615,"""2014-10-23T15:34:48Z""",1414078488000
"""org.scala-lang:scala-library""","""2.11.5""",5862,"""2015-01-07T00:32:11Z""",1420590731000
"""org.scala-lang:scala-library""","""2.11.6""",8823,"""2015-02-26T01:01:03Z""",1424912463000
"""org.scala-lang:scala-library""","""2.10.5""",11534,"""2015-02-27T01:54:29Z""",1425002069000
"""org.scala-lang:scala-library""","""2.12.0-M1""",166,"""2015-05-01T16:27:45Z""",1430497665000
"""org.scala-lang:scala-library""","""2.11.7""",30774,"""2015-06-22T20:16:58Z""",1435004218000
"""org.scala-lang:scala-library""","""2.12.0-M2""",377,"""2015-07-14T14:32:10Z""",1436884330000
"""org.scala-lang:scala-library""","""2.10.6""",24508,"""2015-09-18T09:35:26Z""",1442568926000
"""org.scala-lang:scala-library""","""2.12.0-M3""",809,"""2015-10-05T14:25:59Z""",1444055159000
"""org.scala-lang:scala-library""","""2.11.8""",48979,"""2016-03-04T15:26:32Z""",1457105192000
"""org.scala-lang:scala-library""","""2.12.0-M3-dc9effe""",8,"""2016-03-18T05:23:04Z""",1458278584000
"""org.scala-lang:scala-library""","""2.12.0-M4""",919,"""2016-04-01T21:46:19Z""",1459547179000
"""org.scala-lang:scala-library""","""2.12.0-M4-9901daf""",7,"""2016-06-28T19:47:16Z""",1467143236000
"""org.scala-lang:scala-library""","""2.12.0-M5""",563,"""2016-06-29T10:46:50Z""",1467197210000
"""org.scala-lang:scala-library""","""2.12.0-RC1""",480,"""2016-09-06T18:46:45Z""",1473187605000
"""org.scala-lang:scala-library""","""2.12.0-RC1-be43eb5""",7,"""2016-09-16T08:28:29Z""",1474014509000
"""org.scala-lang:scala-library""","""2.12.0-RC1-ceaf419""",7,"""2016-09-27T07:49:22Z""",1474962562000
"""org.scala-lang:scala-library""","""2.12.0-RC1-1e81a09""",7,"""2016-10-13T05:46:03Z""",1476337563000
"""org.scala-lang:scala-library""","""2.12.0-RC2""",512,"""2016-10-14T19:52:14Z""",1476474734000
"""org.scala-lang:scala-library""","""2.12.0""",4416,"""2016-10-28T23:07:32Z""",1477696052000
"""org.scala-lang:scala-library""","""2.12.1""",16534,"""2016-12-05T11:09:25Z""",1480936165000
"""org.scala-lang:scala-library""","""2.11.8-18269ea""",5,"""2017-01-05T21:02:56Z""",1483650176000
"""org.scala-lang:scala-library""","""2.11.9""",107,"""2017-03-28T07:15:09Z""",1490685309000
"""org.scala-lang:scala-library""","""2.11.10""",120,"""2017-04-05T17:21:34Z""",1491412894000
"""org.scala-lang:scala-library""","""2.12.2""",11418,"""2017-04-13T08:19:12Z""",1492071552000
"""org.scala-lang:scala-library""","""2.11.11""",28252,"""2017-04-13T19:50:25Z""",1492113025000
"""org.scala-lang:scala-library""","""2.13.0-M1""",586,"""2017-04-14T06:18:02Z""",1492150682000
"""org.scala-lang:scala-library""","""2.13.0-M2""",847,"""2017-07-21T12:49:12Z""",1500641352000
"""org.scala-lang:scala-library""","""2.12.3""",10565,"""2017-07-25T10:47:46Z""",1500979666000
"""org.scala-lang:scala-library""","""2.12.4""",21439,"""2017-10-11T07:07:10Z""",1507705630000
"""org.scala-lang:scala-library""","""2.11.12""",123322,"""2017-11-03T01:37:29Z""",1509673049000
"""org.scala-lang:scala-library""","""2.10.7""",8340,"""2017-11-03T20:06:57Z""",1509739617000
"""org.scala-lang:scala-library""","""2.13.0-M3""",1650,"""2018-01-31T04:19:05Z""",1517372345000
"""org.scala-lang:scala-library""","""2.12.5""",2523,"""2018-03-16T13:47:48Z""",1521208068000
"""org.scala-lang:scala-library""","""2.13.0-M3-f73b161""",6,"""2018-03-22T15:13:13Z""",1521731593000
"""org.scala-lang:scala-library""","""2.13.0-M4-pre-20d3c21""",22,"""2018-03-29T09:15:55Z""",1522314955000
"""org.scala-lang:scala-library""","""2.12.6""",20719,"""2018-04-27T08:40:07Z""",1524818407000
"""org.scala-lang:scala-library""","""2.13.0-M4""",4684,"""2018-05-14T17:19:41Z""",1526318381000
"""org.scala-lang:scala-library""","""2.13.0-M5""",3674,"""2018-08-28T02:29:03Z""",1535423343000
"""org.scala-lang:scala-library""","""2.12.7""",13665,"""2018-09-27T08:35:57Z""",1538037357000
"""org.scala-lang:scala-library""","""2.13.0-M5-6e0cba7""",4,"""2018-11-14T19:26:04Z""",1542223564000
"""org.scala-lang:scala-library""","""2.12.8""",51547,"""2018-12-04T10:15:58Z""",1543918558000
"""org.scala-lang:scala-library""","""2.13.0-M5-1775dba""",4,"""2019-02-16T03:46:19Z""",1550288779000
"""org.scala-lang:scala-library""","""2.13.0-M5-5eef812""",4,"""2019-03-25T13:04:26Z""",1553519066000
"""org.scala-lang:scala-library""","""2.13.0-RC1""",921,"""2019-04-04T12:08:37Z""",1554379717000
"""org.scala-lang:scala-library""","""2.13.0-RC2""",710,"""2019-05-16T12:04:40Z""",1558008280000
"""org.scala-lang:scala-library""","""2.13.0-RC3""",428,"""2019-05-29T13:38:02Z""",1559137082000
"""org.scala-lang:scala-library""","""2.13.0""",20651,"""2019-06-07T11:02:48Z""",1559905368000
"""org.scala-lang:scala-library""","""2.12.9""",9557,"""2019-08-05T14:28:59Z""",1565015339000
"""org.scala-lang:scala-library""","""2.12.10""",53584,"""2019-09-10T21:20:53Z""",1568150453000
"""org.scala-lang:scala-library""","""2.13.1""",38041,"""2019-09-18T08:59:39Z""",1568797179000
"""org.scala-lang:scala-library""","""2.12.11""",25937,"""2020-03-16T09:36:58Z""",1584351418000
"""org.scala-lang:scala-library""","""2.13.2""",13246,"""2020-04-23T04:02:31Z""",1587614551000
"""org.scala-lang:scala-library""","""2.13.3""",73213,"""2020-06-25T20:52:13Z""",1593118333000
"""org.scala-lang:scala-library""","""2.12.12""",116827,"""2020-07-13T00:06:40Z""",1594598800000
"""org.scala-lang:scala-library""","""2.13.4""",26023,"""2020-11-19T09:54:00Z""",1605779640000
"""org.scala-lang:scala-library""","""2.12.13""",41784,"""2021-01-12T14:57:28Z""",1610463448000
"""org.scala-lang:scala-library""","""2.13.5""",31120,"""2021-02-22T21:52:49Z""",1614030769000
"""org.scala-lang:scala-library""","""2.13.6""",71666,"""2021-05-17T09:26:12Z""",1621243572000
"""org.scala-lang:scala-library""","""2.12.14""",15631,"""2021-05-28T01:54:33Z""",1622166873000
"""org.scala-lang:scala-library""","""2.12.15""",86855,"""2021-09-14T19:31:50Z""",1631647910000
"""org.scala-lang:scala-library""","""2.13.7""",38299,"""2021-11-01T14:52:05Z""",1635778325000
"""org.scala-lang:scala-library""","""2.13.8""",111169,"""2022-01-10T18:02:31Z""",1641837751000
"""org.scala-lang:scala-library""","""2.12.16""",26055,"""2022-06-08T03:13:24Z""",1654658004000
"""org.scala-lang:scala-library""","""2.12.17""",52099,"""2022-09-14T18:44:59Z""",1663181099000
"""org.scala-lang:scala-library""","""2.13.9""",5540,"""2022-09-19T17:17:13Z""",1663607833000
"""org.scala-lang:scala-library""","""2.13.10""",67008,"""2022-10-08T18:16:32Z""",1665252992000
"""org.scala-lang:scala-library""","""2.12.18-M1""",4,"""2023-03-06T05:50:01Z""",1678081801000
"""org.scala-lang:scala-library""","""2.13.11-M1""",5,"""2023-03-06T16:08:17Z""",1678118897000
"""org.scala-lang:scala-library""","""2.12.18-M2""",13,"""2023-05-17T04:19:47Z""",1684297187000
"""org.scala-lang:scala-library""","""2.13.11-M2""",37,"""2023-05-18T06:23:33Z""",1684391013000
"""org.scala-lang:scala-library""","""2.12.18""",28559,"""2023-06-01T00:27:29Z""",1685579249000
"""org.scala-lang:scala-library""","""2.13.11""",16693,"""2023-06-02T00:06:24Z""",1685664384000
"""org.scala-lang:scala-library""","""2.13.12""",32414,"""2023-09-06T14:54:45Z""",1694012085000
"""org.scala-lang:scala-library""","""2.12.19""",14180,"""2024-02-21T04:15:25Z""",1708488925000
"""org.scala-lang:scala-library""","""2.13.13""",9211,"""2024-02-21T20:45:20Z""",1708548320000
"""org.scala-lang:scala-library""","""2.13.14""",10956,"""2024-04-29T20:41:37Z""",1714423297000
"""org.scala-lang:scala-library""","""2.12.20-M1""",5,"""2024-08-15T22:35:22Z""",1723761322000
"""org.scala-lang:scala-library""","""2.13.15-M1""",4,"""2024-08-16T15:46:03Z""",1723823163000
