releaseID,releaseUnixTime,releaseVersion,releaseDate,dependencyCount,dependencyArtIDs
"""ch.qos.logback:logback-classic:0.9.19""",1269460305000,"""0.9.19""","""2010-03-24T19:51:45Z""",21,"[""hsqldb:hsqldb"", ""mysql:mysql-connector-java"", ""ch.qos.logback:logback-core"", ""com.icegreen:greenmail"", ""org.apache.geronimo.specs:geronimo-jms_1.1_spec"", ""javax.servlet:servlet-api"", ""org.slf4j:slf4j-api"", ""javax.mail:mail"", ""junit:junit"", ""org.apache.felix:org.apache.felix.main"", ""org.subethamail:subethasmtp"", ""joda-time:joda-time"", ""janino:janino"", ""org.slf4j:integration"", ""org.slf4j:log4j-over-slf4j"", ""com.h2database:h2"", ""postgresql:postgresql"", ""dom4j:dom4j"", ""org.slf4j:slf4j-api"", ""org.slf4j:slf4j-ext"", ""ch.qos.logback:logback-core""]"
"""ch.qos.logback:logback-classic:0.9.20""",1270158526000,"""0.9.20""","""2010-04-01T21:48:46Z""",22,"[""org.apache.geronimo.specs:geronimo-jms_1.1_spec"", ""mysql:mysql-connector-java"", ""joda-time:joda-time"", ""com.h2database:h2"", ""ch.qos.logback:logback-core"", ""org.easytesting:fest-assert"", ""janino:janino"", ""org.subethamail:subethasmtp"", ""junit:junit"", ""org.slf4j:slf4j-api"", ""postgresql:postgresql"", ""org.apache.felix:org.apache.felix.main"", ""com.icegreen:greenmail"", ""javax.servlet:servlet-api"", ""org.slf4j:integration"", ""javax.mail:mail"", ""org.slf4j:log4j-over-slf4j"", ""hsqldb:hsqldb"", ""dom4j:dom4j"", ""org.slf4j:slf4j-ext"", ""org.slf4j:slf4j-api"", ""ch.qos.logback:logback-core""]"
"""ch.qos.logback:logback-classic:0.9.21""",1273338314000,"""0.9.21""","""2010-05-08T17:05:14Z""",23,"[""joda-time:joda-time"", ""javax.mail:mail"", ""org.easytesting:fest-assert"", ""org.apache.geronimo.specs:geronimo-jms_1.1_spec"", ""hsqldb:hsqldb"", ""junit:junit"", ""org.slf4j:slf4j-ext"", ""com.h2database:h2"", ""janino:janino"", ""com.icegreen:greenmail"", ""org.apache.felix:org.apache.felix.main"", ""javax.servlet:servlet-api"", ""org.subethamail:subethasmtp"", ""org.codehaus.groovy:groovy-all"", ""org.slf4j:integration"", ""ch.qos.logback:logback-core"", ""org.slf4j:slf4j-api"", ""mysql:mysql-connector-java"", ""postgresql:postgresql"", ""dom4j:dom4j"", ""org.slf4j:log4j-over-slf4j"", ""org.slf4j:slf4j-api"", ""ch.qos.logback:logback-core""]"
"""ch.qos.logback:logback-classic:0.9.22""",1277139051000,"""0.9.22""","""2010-06-21T16:50:51Z""",23,"[""javax.servlet:servlet-api"", ""org.slf4j:integration"", ""com.icegreen:greenmail"", ""org.slf4j:log4j-over-slf4j"", ""janino:janino"", ""org.codehaus.groovy:groovy-all"", ""org.subethamail:subethasmtp"", ""junit:junit"", ""com.h2database:h2"", ""org.easytesting:fest-assert"", ""postgresql:postgresql"", ""org.apache.felix:org.apache.felix.main"", ""joda-time:joda-time"", ""org.apache.geronimo.specs:geronimo-jms_1.1_spec"", ""org.slf4j:slf4j-api"", ""ch.qos.logback:logback-core"", ""javax.mail:mail"", ""mysql:mysql-connector-java"", ""hsqldb:hsqldb"", ""dom4j:dom4j"", ""org.slf4j:slf4j-ext"", ""org.slf4j:slf4j-api"", ""ch.qos.logback:logback-core""]"
"""ch.qos.logback:logback-classic:0.9.23""",1277819520000,"""0.9.23""","""2010-06-29T13:52:00Z""",23,"[""org.easytesting:fest-assert"", ""janino:janino"", ""joda-time:joda-time"", ""junit:junit"", ""org.subethamail:subethasmtp"", ""org.apache.geronimo.specs:geronimo-jms_1.1_spec"", ""mysql:mysql-connector-java"", ""hsqldb:hsqldb"", ""postgresql:postgresql"", ""javax.mail:mail"", ""org.slf4j:slf4j-api"", ""org.apache.felix:org.apache.felix.main"", ""javax.servlet:servlet-api"", ""com.h2database:h2"", ""com.icegreen:greenmail"", ""org.slf4j:integration"", ""dom4j:dom4j"", ""ch.qos.logback:logback-core"", ""org.codehaus.groovy:groovy-all"", ""org.slf4j:log4j-over-slf4j"", ""org.slf4j:slf4j-api"", ""org.slf4j:slf4j-ext"", ""ch.qos.logback:logback-core""]"
"""ch.qos.logback:logback-classic:0.9.24""",1277931284000,"""0.9.24""","""2010-06-30T20:54:44Z""",23,"[""junit:junit"", ""com.h2database:h2"", ""org.apache.geronimo.specs:geronimo-jms_1.1_spec"", ""org.easytesting:fest-assert"", ""dom4j:dom4j"", ""org.slf4j:log4j-over-slf4j"", ""mysql:mysql-connector-java"", ""janino:janino"", ""org.slf4j:slf4j-api"", ""org.apache.felix:org.apache.felix.main"", ""org.slf4j:slf4j-ext"", ""joda-time:joda-time"", ""org.subethamail:subethasmtp"", ""javax.servlet:servlet-api"", ""hsqldb:hsqldb"", ""com.icegreen:greenmail"", ""org.slf4j:integration"", ""ch.qos.logback:logback-core"", ""org.codehaus.groovy:groovy-all"", ""javax.mail:mail"", ""postgresql:postgresql"", ""org.slf4j:slf4j-api"", ""ch.qos.logback:logback-core""]"
"""ch.qos.logback:logback-classic:0.9.25""",1287005812000,"""0.9.25""","""2010-10-13T21:36:52Z""",23,"[""org.subethamail:subethasmtp"", ""com.h2database:h2"", ""org.slf4j:integration"", ""janino:janino"", ""org.slf4j:slf4j-api"", ""joda-time:joda-time"", ""javax.mail:mail"", ""postgresql:postgresql"", ""org.easytesting:fest-assert"", ""junit:junit"", ""org.apache.felix:org.apache.felix.main"", ""hsqldb:hsqldb"", ""com.icegreen:greenmail"", ""javax.servlet:servlet-api"", ""ch.qos.logback:logback-core"", ""org.apache.geronimo.specs:geronimo-jms_1.1_spec"", ""org.codehaus.groovy:groovy-all"", ""org.slf4j:slf4j-ext"", ""mysql:mysql-connector-java"", ""org.slf4j:log4j-over-slf4j"", ""dom4j:dom4j"", ""ch.qos.logback:logback-core"", ""org.slf4j:slf4j-api""]"
"""ch.qos.logback:logback-classic:0.9.26""",1287610892000,"""0.9.26""","""2010-10-20T21:41:32Z""",23,"[""junit:junit"", ""org.slf4j:integration"", ""org.subethamail:subethasmtp"", ""postgresql:postgresql"", ""org.slf4j:log4j-over-slf4j"", ""org.slf4j:slf4j-ext"", ""mysql:mysql-connector-java"", ""org.easytesting:fest-assert"", ""org.codehaus.groovy:groovy-all"", ""joda-time:joda-time"", ""org.slf4j:slf4j-api"", ""org.apache.felix:org.apache.felix.main"", ""com.icegreen:greenmail"", ""javax.servlet:servlet-api"", ""org.apache.geronimo.specs:geronimo-jms_1.1_spec"", ""ch.qos.logback:logback-core"", ""hsqldb:hsqldb"", ""janino:janino"", ""javax.mail:mail"", ""com.h2database:h2"", ""dom4j:dom4j"", ""org.slf4j:slf4j-api"", ""ch.qos.logback:logback-core""]"
"""ch.qos.logback:logback-classic:0.9.27""",1293055576000,"""0.9.27""","""2010-12-22T22:06:16Z""",23,"[""org.apache.geronimo.specs:geronimo-jms_1.1_spec"", ""org.subethamail:subethasmtp"", ""com.h2database:h2"", ""javax.servlet:servlet-api"", ""postgresql:postgresql"", ""ch.qos.logback:logback-core"", ""org.slf4j:slf4j-ext"", ""dom4j:dom4j"", ""org.codehaus.groovy:groovy-all"", ""org.easytesting:fest-assert"", ""junit:junit"", ""org.apache.felix:org.apache.felix.main"", ""joda-time:joda-time"", ""org.slf4j:log4j-over-slf4j"", ""com.icegreen:greenmail"", ""org.slf4j:slf4j-api"", ""org.slf4j:integration"", ""janino:janino"", ""mysql:mysql-connector-java"", ""javax.mail:mail"", ""hsqldb:hsqldb"", ""org.slf4j:slf4j-api"", ""ch.qos.logback:logback-core""]"
"""ch.qos.logback:logback-classic:0.9.28""",1295993571000,"""0.9.28""","""2011-01-25T22:12:51Z""",23,"[""javax.servlet:servlet-api"", ""postgresql:postgresql"", ""org.apache.felix:org.apache.felix.main"", ""org.easytesting:fest-assert"", ""org.slf4j:integration"", ""org.slf4j:log4j-over-slf4j"", ""javax.mail:mail"", ""org.apache.geronimo.specs:geronimo-jms_1.1_spec"", ""hsqldb:hsqldb"", ""janino:janino"", ""junit:junit"", ""joda-time:joda-time"", ""org.subethamail:subethasmtp"", ""mysql:mysql-connector-java"", ""com.icegreen:greenmail"", ""org.codehaus.groovy:groovy-all"", ""ch.qos.logback:logback-core"", ""dom4j:dom4j"", ""com.h2database:h2"", ""org.slf4j:slf4j-api"", ""org.slf4j:slf4j-api"", ""org.slf4j:slf4j-ext"", ""ch.qos.logback:logback-core""]"
